,Date,Open,High,Low,Close,Volume
853,2003-05-29,83.718925,84.694077,83.365204,83.518166,7216249
854,2003-05-30,83.60421,84.780113,83.60421,84.168259,6468673
855,2003-06-02,85.086044,85.162521,83.413002,83.489487,8051271
856,2003-06-03,80.611855,81.491394,79.579353,80.133842,22077504
857,2003-06-04,80.305923,81.223709,80.143402,80.54493,11228182
858,2003-06-05,80.305923,80.54493,78.154877,78.298279,15958090
859,2003-06-06,78.632889,79.569794,76.328873,76.52964,15858301
860,2003-06-09,76.481834,78.393883,76.300194,78.393883,10205090
861,2003-06-10,78.728493,79.273422,77.638626,78.116638,9305216
862,2003-06-11,79.110901,80.449333,78.671127,80.277245,10267327
863,2003-06-12,81.070747,81.242828,79.875717,80.258125,7397730
864,2003-06-13,80.449333,80.583176,78.881454,79.110901,5990965
865,2003-06-16,79.445503,80.831741,78.919693,80.783936,6790737
866,2003-06-17,81.214149,81.214149,80.114723,80.592735,6143890
867,2003-06-18,80.449333,81.252388,79.560226,80.975143,6214704
868,2003-06-19,81.214149,81.5392,80.783936,80.831741,7611847
869,2003-06-20,81.261948,81.491394,80.965584,81.185471,12447400
870,2003-06-23,81.061188,81.061188,79.32122,79.521988,6601934
871,2003-06-24,79.302101,80.478012,79.206497,79.952202,5295689
872,2003-06-25,79.875717,80.458893,78.479927,78.862335,5803208
873,2003-06-26,80.019119,80.669212,79.177818,80.640533,6667622
874,2003-06-27,80.449333,80.927345,79.560226,79.751434,4741413
875,2003-06-30,80.210327,80.497131,78.871895,78.871895,8316641
876,2003-07-01,77.820267,79.980881,77.820267,79.913956,6051947
877,2003-07-02,80.258125,81.156792,80.066925,81.013382,6286146
878,2003-07-03,80.54493,80.965584,79.808792,80.258125,3147937
879,2003-07-07,81.070747,82.648186,81.013382,82.304016,7965185
880,2003-07-08,82.304016,82.93499,81.443596,82.456978,6144099
881,2003-07-09,82.313576,82.552582,81.118546,81.711281,7018346
882,2003-07-10,81.261948,81.472275,79.799232,80.33461,7854623
883,2003-07-11,80.401527,81.52964,80.019119,81.156792,4743296
884,2003-07-14,82.217972,82.772469,81.663483,81.663483,6752139
885,2003-07-15,82.361374,83.173996,82.045891,82.638626,8274278
886,2003-07-16,83.173996,83.202675,82.07457,82.92543,9244130
887,2003-07-17,79.063095,80.248566,78.871895,79.66539,14137422
888,2003-07-18,80.162521,80.32505,79.550667,80.038239,8961291
889,2003-07-21,79.541107,79.760994,78.594643,78.871895,7359761
890,2003-07-22,78.871895,79.598473,77.93499,78.250481,9146538
891,2003-07-23,78.393883,79.13002,78.135757,78.680687,5571833
892,2003-07-24,79.302101,79.340347,77.92543,77.92543,6128619
893,2003-07-25,78.011475,80.057358,77.982796,79.875717,6490116
894,2003-07-28,79.99044,80.019119,78.432121,78.910133,6718981
895,2003-07-29,78.919693,79.235184,78.011475,78.202675,7617704
896,2003-07-30,78.824089,78.824089,77.036331,77.39962,6960712
897,2003-07-31,78.202675,78.910133,77.533463,77.676865,8420614
898,2003-08-01,77.581261,77.695984,76.52964,77.695984,6773268
899,2003-08-04,77.198853,77.782028,76.5392,77.562141,6158848
900,2003-08-05,77.562141,77.753349,76.290634,76.338432,7340933
901,2003-08-06,76.19503,77.131927,75.267685,76.242828,7815921
902,2003-08-07,76.185471,77.265778,75.889099,77.141495,5542231
903,2003-08-08,77.485657,77.695984,76.816444,77.323135,4826035
904,2003-08-11,77.313576,77.915871,76.749519,77.456978,4457215
905,2003-08-12,77.868073,77.954109,77.103249,77.92543,4847373
906,2003-08-13,78.059273,78.575523,77.036331,77.629066,5374766
907,2003-08-14,77.437859,78.154877,77.141495,77.973228,4772584
908,2003-08-15,78.202675,78.374763,77.629066,78.193115,3790286
909,2003-08-18,78.441681,80.0,78.298279,79.847038,7162171
910,2003-08-19,79.445503,80.124283,78.929253,79.206497,6608942
911,2003-08-20,78.393883,79.646271,78.393883,79.397705,5052075
912,2003-08-21,79.722755,80.162521,79.206497,79.206497,5423719
913,2003-08-22,80.54493,80.994263,79.311661,79.32122,7776905
914,2003-08-25,79.206497,79.378586,78.154877,78.355644,5387841
915,2003-08-26,78.059273,78.910133,77.695984,78.871895,5825802
916,2003-08-27,78.393883,78.900574,78.298279,78.393883,4010469
917,2003-08-28,78.393883,78.718925,77.695984,78.298279,5770050
918,2003-08-29,78.346077,78.499046,77.973228,78.403442,4416944
919,2003-09-02,78.776291,82.179733,78.680687,81.988525,12977094
920,2003-09-03,82.447418,83.4608,82.217972,82.533463,11334142
921,2003-09-04,82.533463,84.407265,81.921608,84.043976,10343999
922,2003-09-05,83.173996,84.378586,82.93499,83.126198,8259844
923,2003-09-08,84.560226,85.717018,84.46463,85.181641,9637216
924,2003-09-09,85.277245,86.013382,85.019119,85.487572,8475215
925,2003-09-10,85.076485,85.086044,83.757172,83.977058,7659440
926,2003-09-11,82.93499,84.531548,82.60038,84.053535,10202161
927,2003-09-12,83.747612,85.095604,83.365204,84.799232,7540823
928,2003-09-15,85.755257,86.003822,84.502869,84.598473,7641448
929,2003-09-16,84.598473,86.434036,84.598473,86.319313,8259321
930,2003-09-17,86.424477,87.896751,86.233269,86.644356,9504584
931,2003-09-18,86.644356,88.365204,86.481834,87.954109,8722280
932,2003-09-19,88.384323,89.359467,87.762909,89.177818,9845475
933,2003-09-22,88.183556,88.183556,86.902489,87.370934,7638520
934,2003-09-23,87.476097,88.040154,86.577438,87.323135,8300219
935,2003-09-24,87.07457,87.782028,85.401527,85.468452,7924287
936,2003-09-25,85.468452,86.969406,85.277245,85.478012,6888433
937,2003-09-26,85.478012,86.175911,85.086044,85.133842,5330207
938,2003-09-29,85.32505,86.214149,85.152962,85.516251,5986467
939,2003-09-30,85.277245,85.32505,84.034416,84.445503,7381308
940,2003-10-01,84.847038,86.615677,84.799232,86.376671,8289759
941,2003-10-02,85.611855,86.472275,85.296364,86.118546,7770002
942,2003-10-03,86.998085,87.906311,86.586998,86.653923,7823348
943,2003-10-06,86.749519,87.724663,86.52964,87.170174,4022288
944,2003-10-07,86.520073,87.667305,86.424477,87.667305,5616811
945,2003-10-08,87.954109,88.785851,87.906311,88.585083,6714169
946,2003-10-09,89.196938,89.483749,88.145317,88.384323,7942278
947,2003-10-10,88.336517,89.082214,88.298279,88.594643,4707523
948,2003-10-13,89.005737,89.426384,88.508606,89.101341,5061803
949,2003-10-14,88.575523,88.862335,88.26004,88.642448,4915677
950,2003-10-15,89.770554,90.382408,88.661568,88.661568,12090400
951,2003-10-16,85.34417,85.755257,84.760994,85.353729,17775724
952,2003-10-17,85.353729,85.736137,84.904396,85.305923,9943485
953,2003-10-20,85.420647,85.468452,84.952202,85.086044,7291980
954,2003-10-21,85.32505,85.411087,84.799232,85.019119,5530307
955,2003-10-22,84.416824,85.095604,84.034416,84.569794,5857705
956,2003-10-23,83.747612,84.512428,83.680687,84.273422,6324534
957,2003-10-24,84.273422,84.741875,83.862335,84.531548,5723398
958,2003-10-27,84.894836,85.181641,84.177818,84.627151,5333763
959,2003-10-28,85.133842,85.946465,84.627151,85.946465,7279114
960,2003-10-29,85.659653,85.984703,85.229446,85.411087,5419012
961,2003-10-30,86.042068,86.20459,85.143402,85.200768,6836342
962,2003-10-31,86.72084,86.72084,85.277245,85.54493,5058665
963,2003-11-03,85.946465,86.845123,85.54493,85.736137,6093159
964,2003-11-04,85.736137,85.850861,84.952202,85.219887,5382821
965,2003-11-05,84.627151,84.971321,84.13002,84.598473,6585930
966,2003-11-06,84.445503,85.650093,83.862335,85.411087,5929356
967,2003-11-07,85.468452,85.659653,84.378586,84.378586,5798501
968,2003-11-10,85.611855,86.491394,85.611855,85.994263,8733786
969,2003-11-11,86.042068,86.070747,84.980881,85.430206,5063895
970,2003-11-12,85.516251,87.151054,85.382408,86.701721,6173178
971,2003-11-13,86.424477,87.456978,86.19503,87.084129,5520683
972,2003-11-14,87.017204,87.39962,85.86042,86.281075,4717669
973,2003-11-17,85.946465,86.089867,85.114723,85.850861,4966617
974,2003-11-18,85.965584,86.214149,84.99044,85.038239,5527378
975,2003-11-19,84.435944,85.879539,84.435944,85.468452,4347804
976,2003-11-20,85.372849,85.841301,84.493309,84.502869,5346106
977,2003-11-21,84.512428,84.942642,84.349907,84.732315,6208428
978,2003-11-24,85.114723,85.793503,85.038239,85.717018,4939421
979,2003-11-25,85.717018,85.898659,85.34417,85.497131,4503762
980,2003-11-26,85.841301,86.128105,85.191208,85.956024,4337553
981,2003-11-28,85.946465,86.692162,85.67878,86.558319,2296493
982,2003-12-01,86.902489,87.342255,86.500954,87.007645,5475705
983,2003-12-02,86.586998,87.456978,86.5392,86.759079,5326023
984,2003-12-03,87.141495,87.418739,86.328873,86.328873,6453611
985,2003-12-04,86.089867,87.418739,86.070747,87.39962,5606978
986,2003-12-05,87.284897,87.284897,86.520073,86.653923,6148806
987,2003-12-08,86.5392,87.447418,86.5392,87.189293,5587732
988,2003-12-09,87.141495,88.107079,86.625237,86.644356,7292189
989,2003-12-10,86.701721,88.661568,86.663483,87.695984,7466348
990,2003-12-11,87.915871,88.881454,87.877632,88.336517,6707057
991,2003-12-12,88.623329,89.063095,88.183556,88.632889,5313471
992,2003-12-15,89.32122,89.837479,88.030594,88.059273,6238867
993,2003-12-16,88.059273,89.980881,87.839386,89.847038,7846151
994,2003-12-17,89.722755,89.741875,88.766731,89.292542,6331333
995,2003-12-18,88.910133,89.273422,88.432121,88.652008,7189786
996,2003-12-19,89.13002,89.149139,88.594643,89.043976,7416663
997,2003-12-22,88.747612,89.388145,88.699806,89.282982,4531377
998,2003-12-23,88.977058,89.330788,88.27916,88.709366,3846142
999,2003-12-24,88.718925,88.718925,88.126198,88.212234,1841483
1000,2003-12-26,88.307838,88.910133,88.240921,88.814529,1473291
1001,2003-12-29,89.005737,89.608032,88.938812,89.407265,4219459
1002,2003-12-30,89.168259,89.388145,88.298279,88.556404,4187556
1003,2003-12-31,88.585083,88.766731,88.107079,88.60421,4944337
1004,2004-01-02,88.776291,88.957932,87.189293,87.523903,5572879
1005,2004-01-05,87.954109,88.996178,87.954109,88.957932,5519010
1006,2004-01-06,88.145317,89.091782,88.087952,88.967499,4581480
1007,2004-01-07,89.043976,89.273422,88.403442,88.699806,5154270
1008,2004-01-08,89.110901,89.110901,87.982796,88.948372,6464071
1009,2004-01-09,87.715103,88.288719,86.998085,87.198853,8295721
1010,2004-01-12,87.198853,88.087952,87.198853,87.523903,5366398
1011,2004-01-13,87.428299,87.485657,85.095604,85.755257,9249255
1012,2004-01-14,85.946465,86.481834,85.803062,86.338432,5758335
1013,2004-01-15,90.889099,91.443596,89.435944,89.885277,20723352
1014,2004-01-16,90.822182,91.156792,90.54493,91.128105,9729892
1015,2004-01-20,91.778206,93.154877,91.520073,92.829826,9712215
1016,2004-01-21,92.954109,93.728493,92.39006,93.403442,7268654
1017,2004-01-22,93.537285,93.843208,93.040154,93.221794,4572694
1018,2004-01-23,93.518166,93.891014,92.829826,93.594643,5526959
1019,2004-01-26,93.594643,95.458893,93.2696,95.458893,6474112
1020,2004-01-27,95.028679,95.286804,94.359467,94.45507,5591184
1021,2004-01-28,94.789673,95.047798,93.001915,93.097511,6850986
1022,2004-01-29,93.785851,94.263863,92.304016,93.699806,6948055
1023,2004-01-30,93.709366,94.961761,93.537285,94.866158,6419930
1024,2004-02-02,94.789673,95.54493,94.168259,95.019119,6485200
1025,2004-02-03,94.646271,95.602295,94.598473,95.602295,5862098
1026,2004-02-04,95.00956,96.013382,94.933075,95.783936,8773325
1027,2004-02-05,95.602295,95.688339,93.938812,94.512428,6249850
1028,2004-02-06,94.502869,94.875717,93.929253,94.588913,5770677
1029,2004-02-09,94.942642,95.066925,94.263863,94.598473,3914550
1030,2004-02-10,94.120461,95.573616,94.082214,95.229446,4244145
1031,2004-02-11,94.837479,95.898659,94.45507,95.564056,5758962
1032,2004-02-12,95.659653,95.889099,94.933075,94.933075,3777629
1033,2004-02-13,94.741875,95.688339,94.722755,95.32505,3726270
1034,2004-02-17,95.592735,95.602295,94.952202,95.0,4111198
1035,2004-02-18,94.942642,95.382408,93.833649,94.091782,5052494
1036,2004-02-19,94.091782,94.866158,93.231361,93.499046,5697771
1037,2004-02-20,94.263863,94.263863,92.915871,93.030594,5951949
1038,2004-02-23,93.116638,93.221794,91.261948,91.73996,6934039
1039,2004-02-24,91.013382,93.173996,91.013382,92.533463,7330682
1040,2004-02-25,92.25621,92.820267,91.998085,92.294456,3517175
1041,2004-02-26,92.036331,92.982796,92.017204,92.533463,4148122
1042,2004-02-27,92.543022,93.097511,91.873802,92.25621,4931890
1043,2004-03-01,92.25621,92.973228,91.921608,92.772469,4658884
1044,2004-03-02,93.307838,93.307838,92.370934,92.562141,5205105
1045,2004-03-03,92.323135,92.629066,91.39579,92.581261,5027599
1046,2004-03-04,92.332695,92.657745,91.902489,92.151054,3711103
1047,2004-03-05,91.7304,92.715103,91.357552,92.208412,4153561
1048,2004-03-08,92.246651,92.619499,90.430206,90.430206,5318073
1049,2004-03-09,90.152962,91.089867,89.646271,90.372849,6684568
1050,2004-03-10,90.229446,90.573616,88.60421,88.967499,6836970
1051,2004-03-11,87.954109,88.891014,87.141495,87.198853,8954597
1052,2004-03-12,87.954109,89.273422,87.648186,89.196938,6579968
1053,2004-03-15,88.527725,88.61377,86.883362,87.782028,6823058
1054,2004-03-16,88.336517,88.623329,87.39962,88.384323,4840470
1055,2004-03-17,88.499046,89.66539,88.384323,89.282982,4877498
1056,2004-03-18,88.957932,89.082214,87.858505,88.766731,4817039
1057,2004-03-19,88.776291,88.881454,87.485657,87.59082,7383400
1058,2004-03-22,87.25621,87.456978,86.309753,87.017204,6509781
1059,2004-03-23,87.571701,88.107079,86.692162,87.304016,5298304
1060,2004-03-24,87.543022,88.422562,87.036331,87.734222,6496078
1061,2004-03-25,88.097511,88.556404,87.428299,88.326958,5842747
1062,2004-03-26,88.326958,89.149139,88.107079,88.690247,4599994
1063,2004-03-29,88.900574,89.493309,88.126198,88.60421,5100610
1064,2004-03-30,88.594643,88.594643,87.332695,88.26004,5664822
1065,2004-03-31,88.021034,88.183556,87.485657,87.801147,4825721
1066,2004-04-01,87.638626,88.60421,87.59082,88.307838,4442257
1067,2004-04-02,89.435944,90.391968,89.225624,90.057358,6165647
1068,2004-04-05,89.818359,90.219887,89.397705,90.038239,4117056
1069,2004-04-06,89.483749,89.66539,88.929253,89.579353,4037665
1070,2004-04-07,89.263863,89.46463,88.441681,88.986618,4746016
1071,2004-04-08,89.866158,90.239006,88.479927,89.024857,4045928
1072,2004-04-12,89.388145,90.210327,89.292542,89.617592,3255780
1073,2004-04-13,89.66539,89.904396,88.432121,88.948372,5244226
1074,2004-04-14,88.049713,89.732315,88.049713,89.579353,5560850
1075,2004-04-15,89.67495,89.952202,88.967499,89.340347,7159033
1076,2004-04-16,88.240921,88.288719,87.036331,88.221794,11629428
1077,2004-04-19,87.858505,88.240921,87.667305,87.896751,4350732
1078,2004-04-20,87.954109,88.413002,86.663483,86.663483,4456169
1079,2004-04-21,87.141495,87.39962,86.701721,87.246651,4836076
1080,2004-04-22,86.520073,87.485657,85.755257,86.749519,8355448
1081,2004-04-23,86.998085,87.581261,86.38623,87.265778,5296107
1082,2004-04-26,86.759079,87.533463,86.376671,86.453156,4742146
1083,2004-04-27,86.663483,87.94455,86.577438,87.103249,4987328
1084,2004-04-28,86.328873,86.978966,86.242828,86.434036,4922476
1085,2004-04-29,86.051628,86.290634,84.311661,85.162521,8120307
1086,2004-04-30,85.095604,85.277245,84.13958,84.292542,5250397
1087,2004-05-03,84.254303,84.627151,83.365204,84.149139,6349325
1088,2004-05-04,84.149139,85.793503,84.13002,85.086044,5702583
1089,2004-05-05,85.803062,85.803062,84.617592,85.047798,4604806
1090,2004-05-06,84.225624,85.181641,83.738052,84.47419,4517779
1091,2004-05-07,83.891014,85.468452,83.766731,84.311661,5656140
1092,2004-05-10,83.747612,84.225624,82.571701,83.059273,7000250
1093,2004-05-11,83.365204,84.273422,83.001915,83.298279,6877450
1094,2004-05-12,83.413002,83.413002,81.376671,82.992355,8834307
1095,2004-05-13,82.973228,83.565964,82.466537,83.355644,4924986
1096,2004-05-14,82.839386,83.508606,82.284897,82.60994,5436899
1097,2004-05-17,81.548759,82.246651,81.405357,81.768639,5962200
1098,2004-05-18,82.294456,82.686424,82.217972,82.275337,4603551
1099,2004-05-19,83.556404,84.971321,82.695984,83.221794,7773663
1100,2004-05-20,83.231361,84.082214,83.221794,83.575523,4216949
1101,2004-05-21,83.738052,84.302101,83.087952,83.298279,5365980
1102,2004-05-24,83.891014,83.977058,82.74379,83.2696,3951893
1103,2004-05-25,82.93499,85.00956,82.74379,84.799232,5604573
1104,2004-05-26,84.741875,84.942642,84.168259,84.46463,4506377
1105,2004-05-27,84.847038,85.162521,84.110901,84.694077,4282952
1106,2004-05-28,84.588913,84.942642,84.369026,84.694077,3351175
1107,2004-06-01,84.13002,84.588913,83.4608,84.244743,5108978
1108,2004-06-02,84.741875,84.741875,84.024857,84.110901,4092580
1109,2004-06-03,83.986618,84.225624,83.508606,83.508606,3150029
1110,2004-06-04,84.082214,84.598473,83.652008,83.709366,3978356
1111,2004-06-07,84.847038,85.076485,84.13958,84.741875,4460667
1112,2004-06-08,84.741875,86.520073,84.512428,86.080307,5648714
1113,2004-06-09,85.946465,86.567879,85.86042,86.128105,5474136
1114,2004-06-10,86.261948,86.759079,85.936905,86.481834,3628260
1115,2004-06-14,86.089867,86.596558,85.67878,86.108986,4310984
1116,2004-06-15,86.510513,87.198853,86.261948,86.558319,4715682
1117,2004-06-16,86.281075,86.931168,86.128105,86.405357,3290402
1118,2004-06-17,86.520073,86.577438,86.108986,86.462715,4372489
1119,2004-06-18,86.233269,86.806885,85.946465,86.099426,6768457
1120,2004-06-21,86.424477,86.453156,85.382408,85.554497,4020196
1121,2004-06-22,85.353729,86.271507,85.210327,86.061188,4340168
1122,2004-06-23,86.137665,86.845123,85.889099,86.797325,4555016
1123,2004-06-24,86.309753,86.921608,85.889099,86.032501,4256592
1124,2004-06-25,85.994263,86.261948,85.028679,85.611855,5862516
1125,2004-06-28,85.764816,85.946465,84.47419,84.808792,4626667
1126,2004-06-29,84.46463,84.598473,84.034416,84.407265,4596961
1127,2004-06-30,84.416824,84.608032,83.843208,84.273422,4941304
1128,2004-07-01,84.397705,84.550667,82.762909,83.652008,5328219
1129,2004-07-02,83.60421,83.699806,82.791588,83.212234,3006727
1130,2004-07-06,82.695984,82.915871,81.38623,81.931168,6702873
1131,2004-07-07,81.548759,82.160614,81.309753,81.596558,5938456
1132,2004-07-08,81.261948,81.271507,79.904396,79.971321,7875334
1133,2004-07-09,80.688339,80.783936,79.837479,80.200768,6898579
1134,2004-07-12,80.305923,81.500954,79.751434,80.401527,6285623
1135,2004-07-13,82.122368,82.304016,81.453156,81.500954,6277046
1136,2004-07-14,81.108986,81.491394,80.095604,80.430206,6588336
1137,2004-07-15,80.430206,80.908218,79.933075,80.32505,7412479
1138,2004-07-16,82.265778,82.676865,80.573616,80.573616,10921704
1139,2004-07-19,80.783936,82.07457,80.688339,81.548759,6899416
1140,2004-07-20,81.864243,82.686424,81.548759,82.562141,5911260
1141,2004-07-21,82.93499,83.27916,81.548759,81.548759,5788564
1142,2004-07-22,81.261948,82.60038,80.956024,82.275337,6247340
1143,2004-07-23,81.931168,82.275337,80.783936,81.118546,4507632
1144,2004-07-26,81.118546,81.816444,80.793503,81.347992,4725305
1145,2004-07-27,81.835564,82.504784,81.692162,82.103249,4287031
1146,2004-07-28,82.103249,82.485657,81.147224,82.07457,6868245
1147,2004-07-29,82.456978,83.384323,82.437859,82.954109,4426986
1148,2004-07-30,82.648186,83.556404,82.59082,83.240921,3669891
1149,2004-08-02,83.049713,83.546844,82.619499,82.877632,3565186
1150,2004-08-03,82.887192,82.982796,81.682602,81.940727,4337971
1151,2004-08-04,81.548759,82.839386,81.500954,82.189293,4351988
1152,2004-08-05,82.189293,82.619499,81.271507,81.443596,4058375
1153,2004-08-06,80.669212,81.032501,79.751434,79.808792,5459283
1154,2004-08-09,79.808792,80.267685,79.225624,79.875717,3787671
1155,2004-08-10,80.305923,81.252388,80.124283,81.252388,4551146
1156,2004-08-11,80.019119,80.286804,79.445503,80.00956,5531248
1157,2004-08-12,79.397705,79.397705,78.298279,78.594643,7463105
1158,2004-08-13,78.910133,80.248566,78.881454,80.219887,6068787
1159,2004-08-16,80.019119,80.841301,79.837479,80.32505,4562129
1160,2004-08-17,80.401527,80.822182,79.980881,80.34417,3723132
1161,2004-08-18,79.923515,81.38623,79.894836,81.38623,4599785
1162,2004-08-19,81.022942,81.596558,80.736137,81.156792,4920907
1163,2004-08-20,80.803062,81.500954,80.803062,81.500954,4708464
1164,2004-08-23,81.481834,81.692162,80.927345,80.927345,4456588
1165,2004-08-24,81.261948,81.405357,80.640533,80.984703,2835078
1166,2004-08-25,81.261948,81.520073,80.831741,81.328873,4608258
1167,2004-08-26,81.261948,81.300194,80.965584,80.965584,3278582
1168,2004-08-27,80.927345,81.214149,80.86998,81.20459,2557261
1169,2004-08-30,80.850861,81.252388,80.67878,80.688339,2382683
1170,2004-08-31,80.831741,80.965584,79.971321,80.965584,3555877
1171,2004-09-01,80.353729,81.347992,80.315491,80.516251,4966931
1172,2004-09-02,80.516251,81.051628,80.162521,80.850861,3535898
1173,2004-09-03,80.592735,80.965584,80.267685,80.67878,3639871
1174,2004-09-07,80.975143,81.682602,80.879539,81.233269,4186929
1175,2004-09-08,81.166351,82.705544,81.147224,82.084129,5984375
1176,2004-09-09,82.084129,82.973228,82.084129,82.638626,4725200
1177,2004-09-10,82.629066,83.173996,82.456978,82.94455,3926161
1178,2004-09-13,83.173996,83.441681,82.294456,82.686424,5022264
1179,2004-09-14,82.791588,83.059273,82.361374,82.906311,4135361
1180,2004-09-15,82.160614,82.695984,82.112808,82.571701,4844235
1181,2004-09-16,82.40918,83.135757,82.151054,82.332695,3789658
1182,2004-09-17,82.60038,82.695984,81.682602,81.969406,6483840
1183,2004-09-20,81.644356,82.629066,81.644356,81.931168,4581898
1184,2004-09-21,81.931168,82.323135,81.586998,81.950287,4235986
1185,2004-09-22,81.596558,81.682602,80.468452,80.602295,5268807
1186,2004-09-23,80.34417,80.564056,79.579353,80.191208,5022055
1187,2004-09-24,80.114723,81.013382,80.095604,80.717018,5124877
1188,2004-09-27,80.401527,80.726578,80.286804,80.458893,4864214
1189,2004-09-28,80.640533,80.927345,80.191208,80.764816,4052413
1190,2004-09-29,80.764816,81.242828,80.449333,81.242828,4397907
1191,2004-09-30,81.39579,82.198853,81.271507,81.969406,5437108
1192,2004-10-01,82.170174,83.154877,82.103249,82.906311,4746748
1193,2004-10-04,83.173996,84.225624,82.906311,83.326958,5231464
1194,2004-10-05,84.082214,84.158699,83.298279,83.479927,5387632
1195,2004-10-06,83.307838,84.225624,83.2696,84.168259,4167682
1196,2004-10-07,84.168259,84.225624,83.556404,83.575523,3218437
1197,2004-10-08,83.585083,84.043976,82.705544,82.896751,4278140
1198,2004-10-11,82.954109,83.365204,82.476097,82.820267,3155050
1199,2004-10-12,82.237091,82.40918,81.816444,82.217972,4839424
1200,2004-10-13,82.466537,82.676865,80.717018,81.242828,6957364
1201,2004-10-14,81.022942,81.242828,80.592735,81.051628,4428450
1202,2004-10-15,81.051628,81.500954,80.879539,81.118546,6201211
1203,2004-10-18,80.592735,82.361374,80.583176,82.141495,7513000
1204,2004-10-19,84.32122,85.783936,84.13002,85.439774,14322041
1205,2004-10-20,84.560226,85.267685,84.407265,84.913956,7245433
1206,2004-10-21,84.512428,84.856598,83.80497,84.225624,6419825
1207,2004-10-22,84.340347,84.560226,83.451241,83.546844,6264180
1208,2004-10-25,83.518166,84.99044,83.47036,84.541107,6040127
1209,2004-10-26,84.445503,85.630974,84.369026,85.086044,7673247
1210,2004-10-27,84.684509,86.300194,84.608032,86.042068,6312715
1211,2004-10-28,85.850861,86.271507,85.497131,85.564056,4420919
1212,2004-10-29,85.468452,85.946465,85.038239,85.803062,4726351
1213,2004-11-01,85.401527,86.615677,85.305923,86.147224,5397988
1214,2004-11-02,85.611855,87.208412,85.564056,86.491394,5636580
1215,2004-11-03,87.237091,87.858505,86.969406,87.189293,6854752
1216,2004-11-04,87.045891,88.623329,86.826004,88.317398,7271374
1217,2004-11-05,88.336517,89.407265,88.336517,89.177818,7016986
1218,2004-11-08,88.432121,89.579353,88.432121,89.263863,5133036
1219,2004-11-09,88.910133,89.818359,88.910133,89.263863,4720703
1220,2004-11-10,88.833649,90.152962,88.833649,89.493309,6546286
1221,2004-11-11,89.483749,91.032501,89.426384,90.621414,7796256
1222,2004-11-12,90.497131,91.300194,90.401527,91.128105,5186486
1223,2004-11-15,90.898659,91.778206,90.630974,91.701721,5112430
1224,2004-11-16,91.061188,91.300194,90.487572,90.717018,5945569
1225,2004-11-17,91.108986,92.380501,91.108986,91.261948,6645447
1226,2004-11-18,91.166351,91.491394,90.850861,90.917786,4870071
1227,2004-11-19,90.774376,90.975143,90.105164,90.296364,5940339
1228,2004-11-22,90.152962,91.20459,90.019119,90.927345,6081549
1229,2004-11-23,90.53537,91.175911,90.391968,91.089867,5784275
1230,2004-11-24,90.86042,91.577438,90.86042,91.261948,3923128
1231,2004-11-26,90.86998,91.185471,90.420647,90.554497,2305698
1232,2004-11-29,90.764816,92.141495,90.764816,91.300194,5961991
1233,2004-11-30,90.965584,91.443596,90.095604,90.095604,6140334
1234,2004-12-01,90.34417,91.845123,90.315491,91.663483,5925067
1235,2004-12-02,91.443596,92.523903,91.290634,91.548759,5389306
1236,2004-12-03,92.304016,93.336517,92.304016,92.810707,7350033
1237,2004-12-06,92.619499,93.594643,92.39962,93.374763,5505098
1238,2004-12-07,93.403442,93.929253,91.768639,91.873802,6775047
1239,2004-12-08,92.189293,93.068832,91.558319,92.39962,5554992
1240,2004-12-09,91.969406,93.307838,91.500954,93.221794,5976530
1241,2004-12-10,91.873802,93.680687,91.873802,92.418739,4380962
1242,2004-12-13,92.59082,92.92543,91.854683,92.208412,5020277
1243,2004-12-14,92.06501,93.403442,92.05545,93.030594,4699887
1244,2004-12-15,92.657745,93.403442,92.552582,93.049713,4094567
1245,2004-12-16,92.543022,93.833649,92.543022,93.164436,5920465
1246,2004-12-17,92.734222,93.690247,91.969406,91.969406,9260343
1247,2004-12-20,92.112808,93.27916,92.112808,92.304016,4989315
1248,2004-12-21,92.342255,92.877632,92.265778,92.753349,5064523
1249,2004-12-22,93.068832,93.671127,93.011475,93.317398,5177805
1250,2004-12-23,93.212234,93.690247,93.212234,93.422562,3755768
1251,2004-12-27,93.393883,93.661568,93.097511,93.212234,3412993
1252,2004-12-28,93.116638,94.216064,93.087952,93.977058,4535874
1253,2004-12-29,93.508606,94.13958,93.499046,93.862335,3447930
1254,2004-12-30,93.785851,94.646271,93.757172,93.977058,3987770
1255,2004-12-31,94.263863,94.560226,94.158699,94.244743,2921687
1256,2005-01-03,94.617592,94.741875,92.973228,93.451241,5538779
1257,2005-01-04,93.441681,94.091782,92.275337,92.447418,5973706
1258,2005-01-05,92.351814,93.527725,92.160614,92.25621,5906448
1259,2005-01-06,92.294456,92.715103,91.826004,91.969406,4771538
1260,2005-01-07,92.25621,92.543022,91.271507,91.567879,6485932
1261,2005-01-10,91.567879,91.864243,91.051628,91.472275,4837855
1262,2005-01-11,91.472275,91.577438,90.54493,90.822182,4964734
1263,2005-01-12,90.822182,91.089867,89.923515,91.022942,6096716
1264,2005-01-13,91.19503,91.969406,89.579353,90.296364,5585012
1265,2005-01-14,89.875717,90.105164,89.435944,89.961761,5774757
1266,2005-01-18,89.531548,91.147224,89.502869,90.726578,8882737
1267,2005-01-19,90.774376,90.965584,88.843208,89.005737,7690924
